number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_subsample,user_attrs_threshold,user_attrs_val_acc,state
173,0.7645502645502645,2026-06-24 19:02:37.500713,2026-06-24 19:02:37.863657,0 days 00:00:00.362944,0.05599463066333919,0.6748478614949446,0.7995192921255845,0.6499406880938104,0.5011685173371616,0.021524378364811754,4,50,144,0.6788331672032006,0.36000000000000004,0.8007968127490039,COMPLETE
174,0.7581925243215566,2026-06-24 19:02:37.909463,2026-06-24 19:02:38.444933,0 days 00:00:00.535470,0.060264054399142765,0.621395502458024,0.7693380723768503,0.9509937923279835,0.5854857080068326,0.016661741849522557,4,48,118,0.6993333057428847,0.4200000000000001,0.7928286852589641,COMPLETE
175,0.7681771633384538,2026-06-24 19:02:38.490388,2026-06-24 19:02:38.850774,0 days 00:00:00.360386,0.06832363046197813,0.7793478829849682,0.7839050671022612,1.475718932603838,0.6710113185022302,0.01921929591036807,4,47,159,0.6896253559359304,0.4100000000000001,0.8007968127490039,COMPLETE
176,0.7668117426181942,2026-06-24 19:02:38.895351,2026-06-24 19:02:39.269271,0 days 00:00:00.373920,0.06834274787836456,0.7854080702829169,0.7871770315850241,1.514851092083749,0.6746881454927632,0.019093186093079157,4,46,178,0.6903150009178575,0.4200000000000001,0.8007968127490039,COMPLETE
177,0.7603899982932241,2026-06-24 19:02:39.317897,2026-06-24 19:02:39.833846,0 days 00:00:00.515949,0.0687144714826251,0.7736178548065796,0.7890624120071352,1.5372054526908472,0.6898959607595757,0.0232022026975684,4,46,184,0.7064159449123691,0.4400000000000001,0.7948207171314741,COMPLETE
178,0.7621607782898107,2026-06-24 19:02:39.880386,2026-06-24 19:02:40.253405,0 days 00:00:00.373019,0.07066531093237377,0.7912441198419362,0.7648694140000203,1.4483749571215685,0.5478096272089098,0.021875730634479774,4,47,211,0.6927791096198912,0.4100000000000001,0.8007968127490039,COMPLETE
179,0.7651903055128861,2026-06-24 19:02:40.298610,2026-06-24 19:02:40.629709,0 days 00:00:00.331099,0.07902418841032004,0.7765935976524101,0.7994330897388985,1.732167460884949,0.7526249568590172,0.019497338670398028,4,45,170,0.6908589548085351,0.34,0.8027888446215139,COMPLETE
180,0.7667050691244239,2026-06-24 19:02:40.675942,2026-06-24 19:02:41.045911,0 days 00:00:00.369969,0.0634629995503555,0.7591115567322119,0.7875467391898577,1.3857999991664,0.6821757880139674,0.017477600792696984,4,47,161,0.7016079993527611,0.39000000000000007,0.8007968127490039,COMPLETE
181,0.7657876770779996,2026-06-24 19:02:41.092245,2026-06-24 19:02:41.669888,0 days 00:00:00.577643,0.06260184507289207,0.758776960989234,0.7879522829141253,1.4048932572731578,0.6683131299680277,0.01707369135347574,4,47,157,0.7042069449466559,0.38000000000000006,0.7948207171314741,COMPLETE
182,0.7751536098310292,2026-06-24 19:02:41.715289,2026-06-24 19:02:42.073015,0 days 00:00:00.357726,0.09433332105132708,0.7771001276109576,0.7797283921382473,1.6592547984330437,0.5990494773653652,0.01915544491317145,4,49,195,0.6755261125338516,0.39000000000000007,0.8007968127490039,COMPLETE
183,0.7749402628434886,2026-06-24 19:02:42.118537,2026-06-24 19:02:42.482359,0 days 00:00:00.363822,0.09237482844178456,0.7844344390799203,0.781457257531105,1.925554863606104,0.6104725950554635,0.018849710245529682,4,46,194,0.6775192636279415,0.35000000000000003,0.8007968127490039,COMPLETE
184,0.7735855094726062,2026-06-24 19:02:42.527617,2026-06-24 19:02:42.857911,0 days 00:00:00.330294,0.09545445669830434,0.7842462268872018,0.7787806429840485,1.6796989249849694,0.609074261069034,0.015473479497527382,4,46,201,0.6779151826565218,0.4000000000000001,0.8027888446215139,COMPLETE
185,0.7642515787677078,2026-06-24 19:02:42.903848,2026-06-24 19:02:43.226648,0 days 00:00:00.322800,0.09212468302476792,0.7821013484744173,0.764817961506254,1.9039456547436235,0.6213996261381844,0.015513484659664935,4,45,192,0.6776526907832446,0.39000000000000007,0.8067729083665338,COMPLETE
186,0.7679211469534051,2026-06-24 19:02:43.272712,2026-06-24 19:02:43.804833,0 days 00:00:00.532121,0.08417306418558158,0.7614552281873445,0.7818290453621606,2.000421626441588,0.5652269015857173,0.017211975527488606,4,47,209,0.6882425232745218,0.4000000000000001,0.796812749003984,COMPLETE
187,0.7643795869602321,2026-06-24 19:02:43.849594,2026-06-24 19:02:44.181719,0 days 00:00:00.332125,0.09999159344131496,0.7664312513625983,0.7530814619316313,1.9156953991878436,0.5818745863903642,0.01883682829691151,4,46,206,0.6860080317213124,0.4400000000000001,0.8047808764940239,COMPLETE
188,0.775836320191159,2026-06-24 19:02:44.227131,2026-06-24 19:02:44.600425,0 days 00:00:00.373294,0.09536743897775649,0.7937963778636561,0.7757657064940187,1.6614446360580006,0.5226710176642244,0.016214162819513857,4,46,213,0.6760724497721247,0.4000000000000001,0.8047808764940239,COMPLETE
189,0.7594299368492916,2026-06-24 19:02:44.646425,2026-06-24 19:02:45.083288,0 days 00:00:00.436863,0.14265654363867225,0.7826607132923858,0.7412114615107657,1.6445661277041737,0.5124649915240014,0.014308748280773295,4,45,187,0.6763300065618194,0.4300000000000001,0.8027888446215139,COMPLETE
190,0.7656810035842295,2026-06-24 19:02:45.129288,2026-06-24 19:02:45.523275,0 days 00:00:00.393987,0.09490455329457159,0.7946023866788839,0.7774305305586577,2.0098540025091722,0.549503917002249,0.01663534294108631,4,44,220,0.6658708708656009,0.36000000000000004,0.8007968127490039,COMPLETE
191,0.7677291346646187,2026-06-24 19:02:45.569558,2026-06-24 19:02:45.923265,0 days 00:00:00.353707,0.1105014203246204,0.7755251659274782,0.7811026442418647,1.673389620059937,0.5940268427802836,0.01577154246926306,4,46,236,0.6851456574915185,0.4200000000000001,0.8027888446215139,COMPLETE
192,0.7646889400921659,2026-06-24 19:02:45.970411,2026-06-24 19:02:46.348399,0 days 00:00:00.377988,0.10412484970813243,0.784259117481645,0.7679700864436476,1.7571117435240362,0.543608527477981,0.016025194147706676,4,46,200,0.6892076727322859,0.4300000000000001,0.8047808764940239,COMPLETE
193,0.7711640211640209,2026-06-24 19:02:46.394474,2026-06-24 19:02:46.726920,0 days 00:00:00.332446,0.08857973585164308,0.7765323668678238,0.7786297576268396,2.1639524470108915,0.5811546377772944,0.014003865719060322,4,47,213,0.678750851619827,0.35000000000000003,0.8007968127490039,COMPLETE
194,0.7629714968424646,2026-06-24 19:02:46.772231,2026-06-24 19:02:47.121453,0 days 00:00:00.349222,0.11339184678638753,0.7774466752455886,0.7593114164299053,1.8276561805805414,0.621145596933201,0.014811464865576086,4,46,213,0.6820636251621326,0.4100000000000001,0.8047808764940239,COMPLETE
195,0.7669610855094725,2026-06-24 19:02:47.167452,2026-06-24 19:02:47.540675,0 days 00:00:00.373223,0.11060068974535726,0.7995194422176058,0.7997220616430495,1.667983850997642,0.6536925752172075,0.013775592259847104,4,47,191,0.694928414011784,0.4200000000000001,0.8047808764940239,COMPLETE
196,0.7635688684075781,2026-06-24 19:02:47.587674,2026-06-24 19:02:47.963713,0 days 00:00:00.376039,0.11176524153650207,0.7996436942996621,0.798321481565156,2.1641776395303087,0.5968628038366003,0.014012016531276551,4,47,224,0.6697140548514813,0.4200000000000001,0.8047808764940239,COMPLETE
197,0.7665770609318997,2026-06-24 19:02:48.009357,2026-06-24 19:02:48.373302,0 days 00:00:00.363945,0.08986186023467514,0.7654196677219167,0.7742639630387324,1.6910117975402,0.6414299154677736,0.015312444498926952,4,45,237,0.7145287460261296,0.39000000000000007,0.8007968127490039,COMPLETE
198,0.7674411162314388,2026-06-24 19:02:48.420049,2026-06-24 19:02:48.779372,0 days 00:00:00.359323,0.12909413783981444,0.7909220916800314,0.7808603920487758,1.96348151851296,0.5675069736476941,0.012282506947021366,4,47,214,0.6981589061968302,0.37000000000000005,0.8027888446215139,COMPLETE
199,0.7620967741935484,2026-06-24 19:02:48.824674,2026-06-24 19:02:49.250900,0 days 00:00:00.426226,0.12960041192922817,0.7530213479842415,0.7676160831959399,1.9440032267105762,0.5611051392653471,0.01493491807924494,4,44,209,0.6634601309233309,0.38000000000000006,0.8007968127490039,COMPLETE
200,0.7605393411845025,2026-06-24 19:02:49.297120,2026-06-24 19:02:49.661397,0 days 00:00:00.364277,0.15546782791000893,0.7427027659702214,0.7831239355007845,2.165357136718902,0.5955796463229086,0.011789460436369307,4,47,237,0.704830151238927,0.4000000000000001,0.8047808764940239,COMPLETE
201,0.7660970302099334,2026-06-24 19:02:49.707526,2026-06-24 19:02:50.082107,0 days 00:00:00.374581,0.11183628981838112,0.7733342568223259,0.7767374823975387,2.0317415738890094,0.5459403692389174,0.010943957643637878,4,47,196,0.6966696217600238,0.4000000000000001,0.8027888446215139,COMPLETE
202,0.7710786823690049,2026-06-24 19:02:50.131222,2026-06-24 19:02:50.497039,0 days 00:00:00.365817,0.0969757256850567,0.7863563235598581,0.7920188742717839,1.6225733440185695,0.6486448013104583,0.014041423556698622,4,47,215,0.6844640219635011,0.4100000000000001,0.8027888446215139,COMPLETE
203,0.7723800989930022,2026-06-24 19:02:50.542831,2026-06-24 19:02:50.904216,0 days 00:00:00.361385,0.09448949638820345,0.7893283947536561,0.7830554396437577,1.8045629421149576,0.6119066844128476,0.01613804216191969,4,49,218,0.682554331301734,0.36000000000000004,0.8007968127490039,COMPLETE
204,0.7688492063492063,2026-06-24 19:02:50.951376,2026-06-24 19:02:51.313280,0 days 00:00:00.361904,0.08757948042656442,0.7885757270770225,0.7901922715673794,1.8551233449118383,0.72304867589646,0.013501024343015523,4,49,217,0.6807385011275152,0.37000000000000005,0.8007968127490039,COMPLETE
205,0.7638675541901347,2026-06-24 19:02:51.357897,2026-06-24 19:02:52.080610,0 days 00:00:00.722713,0.09472359116034554,0.7898884757759786,0.7532156696387484,2.247484020993309,0.7196232518513217,0.012458160273615553,4,50,261,0.6838390720417127,0.46000000000000013,0.8007968127490039,COMPLETE
206,0.7622994538317119,2026-06-24 19:02:52.121148,2026-06-24 19:02:52.444199,0 days 00:00:00.323051,0.1004374157012368,0.7797849452095401,0.764614758415158,1.8301082163356828,0.6226919072502219,0.012642463011050981,4,49,236,0.6752396742928857,0.38000000000000006,0.8047808764940239,COMPLETE
207,0.7665343915343914,2026-06-24 19:02:52.490234,2026-06-24 19:02:52.831933,0 days 00:00:00.341699,0.08360533499296398,0.7664724335746407,0.7833809095786569,1.9513028764686062,0.6966024393203148,0.01370569267111206,4,48,217,0.6858487337131446,0.35000000000000003,0.8047808764940239,COMPLETE
208,0.7651903055128861,2026-06-24 19:02:52.878365,2026-06-24 19:02:53.252994,0 days 00:00:00.374629,0.08694459262767074,0.7874284154185838,0.7707965028883802,1.800287465460124,0.7519727396605059,0.015489937768951686,4,49,198,0.6733547796554499,0.4200000000000001,0.8007968127490039,COMPLETE
209,0.7651476361153781,2026-06-24 19:02:53.299595,2026-06-24 19:02:53.614873,0 days 00:00:00.315278,0.10154437960293114,0.7897425892322493,0.7893275558384738,1.6075643996469227,0.5839688202610193,0.010898215411465972,4,50,238,0.6952380374692825,0.38000000000000006,0.8047808764940239,COMPLETE
210,0.7710893497183821,2026-06-24 19:02:53.662224,2026-06-24 19:02:54.050215,0 days 00:00:00.387991,0.12249546509600776,0.7736038811916037,0.7807392608965923,1.8813043867373132,0.6491710847067294,0.014412378137295059,4,48,208,0.6849055486603802,0.35000000000000003,0.8027888446215139,COMPLETE
211,0.7721880867042158,2026-06-24 19:02:54.096264,2026-06-24 19:02:54.489944,0 days 00:00:00.393680,0.12084410426533808,0.7749844496286658,0.7808238437624961,1.8728100405812107,0.6411935928224465,0.014197556828525212,4,48,206,0.680197705266159,0.4000000000000001,0.8027888446215139,COMPLETE
212,0.769915941286909,2026-06-24 19:02:54.537499,2026-06-24 19:02:54.924020,0 days 00:00:00.386521,0.1273298377907663,0.776625911278349,0.7780697046639828,1.8848888903603156,0.6553034436096239,0.014190426718838937,4,49,205,0.682134161492722,0.35000000000000003,0.8007968127490039,COMPLETE
213,0.7620007680491551,2026-06-24 19:02:54.969374,2026-06-24 19:02:55.391971,0 days 00:00:00.422597,0.1575495159990992,0.7721724661528366,0.7728089088161779,1.8443718081526737,0.650095794885646,0.014436352546915237,4,49,206,0.6823603273519357,0.4100000000000001,0.8067729083665338,COMPLETE
214,0.7619154292541389,2026-06-24 19:02:55.439665,2026-06-24 19:02:55.850323,0 days 00:00:00.410658,0.11627088735207286,0.7602006466930615,0.7618550074981106,1.7603208302537576,0.6299775812049241,0.013407577981634342,4,49,225,0.6886466919185061,0.4100000000000001,0.8047808764940239,COMPLETE
215,0.7738948626045399,2026-06-24 19:02:55.897183,2026-06-24 19:02:56.257082,0 days 00:00:00.359899,0.12279857051417394,0.778055095967724,0.7808783082092862,1.8899506411545524,0.681723019695507,0.01570437108223656,4,50,182,0.6782019875756281,0.36000000000000004,0.8007968127490039,COMPLETE
216,0.7725827786311658,2026-06-24 19:02:56.305301,2026-06-24 19:02:56.667684,0 days 00:00:00.362383,0.12194941468525608,0.774929100966423,0.7800281150861536,1.9264316184467456,0.6885741676789433,0.01589903356774472,4,50,184,0.6792478894856513,0.37000000000000005,0.8027888446215139,COMPLETE
217,0.7643582522614781,2026-06-24 19:02:56.717021,2026-06-24 19:02:57.129978,0 days 00:00:00.412957,0.13010085675732366,0.7531111665417246,0.7687726071964098,2.1139132815274384,0.6921528701098729,0.014340985431257966,4,50,183,0.676327440725537,0.4100000000000001,0.8047808764940239,COMPLETE
218,0.7641022358764294,2026-06-24 19:02:57.175666,2026-06-24 19:02:57.541550,0 days 00:00:00.365884,0.13665664640553196,0.7655407015571947,0.7998533339809402,1.887498278906159,0.7199203199100241,0.016319417575867703,4,50,194,0.6642115407203295,0.38000000000000006,0.8027888446215139,COMPLETE
219,0.769521249359959,2026-06-24 19:02:57.589780,2026-06-24 19:02:57.977048,0 days 00:00:00.387268,0.14731109265782502,0.7778692440526248,0.7492795402313698,1.770412591023712,0.6524368316787239,0.015069702424089258,4,48,177,0.6785131100756532,0.4100000000000001,0.8047808764940239,COMPLETE
220,0.7660223587642943,2026-06-24 19:02:58.023017,2026-06-24 19:02:58.393672,0 days 00:00:00.370655,0.16106596214943583,0.7752195805581107,0.7450975067194281,2.027509092947844,0.6620741898113616,0.014976525592951566,4,48,174,0.6795357821499615,0.4200000000000001,0.8027888446215139,COMPLETE
221,0.769499914661205,2026-06-24 19:02:58.439218,2026-06-24 19:02:58.766012,0 days 00:00:00.326794,0.14761416250188333,0.7816278988683806,0.7901094344165239,1.7528930922458197,0.6129342953303736,0.013534424485193155,4,50,202,0.6700984025670204,0.4000000000000001,0.8047808764940239,COMPLETE
222,0.7691798941798943,2026-06-24 19:02:58.812562,2026-06-24 19:02:59.148583,0 days 00:00:00.336021,0.18802714354065242,0.7811201896583325,0.7907526278291166,1.7571289460960084,0.6187048320697222,0.013342616009245195,4,50,202,0.6697266738805882,0.4000000000000001,0.8047808764940239,COMPLETE
223,0.7704173067076293,2026-06-24 19:02:59.194294,2026-06-24 19:02:59.519830,0 days 00:00:00.325536,0.15084233817874762,0.7824837169920515,0.7902657606620462,1.7462014929964416,0.6270641750305398,0.013289245810024096,4,50,197,0.6790887898739973,0.4000000000000001,0.8047808764940239,COMPLETE
224,0.7701186209250726,2026-06-24 19:02:59.566994,2026-06-24 19:02:59.920691,0 days 00:00:00.353697,0.15012758956009403,0.782847930149692,0.7908022880804173,1.7505612903337016,0.6293423808084196,0.013165807622954856,4,50,186,0.6779829485492762,0.4000000000000001,0.8047808764940239,COMPLETE
225,0.7684011776753714,2026-06-24 19:02:59.969594,2026-06-24 19:03:00.352446,0 days 00:00:00.382852,0.19784814858027194,0.77847174146177,0.7908293006931857,1.7458870204434025,0.6454063483256208,0.013009067886511749,4,50,179,0.6786623180417947,0.4100000000000001,0.8027888446215139,COMPLETE
226,0.7708546680320875,2026-06-24 19:03:00.399958,2026-06-24 19:03:00.761227,0 days 00:00:00.361269,0.1849994637515264,0.7810609402386068,0.7901413434944177,1.7506594132870261,0.6503819797814142,0.01301278455105922,4,50,184,0.6754831214647704,0.4000000000000001,0.8027888446215139,COMPLETE
227,0.7689558798429765,2026-06-24 19:03:00.807256,2026-06-24 19:03:01.173008,0 days 00:00:00.365752,0.1904145779108349,0.7787393959822537,0.7937382364052634,1.7445129912091033,0.6416941605818585,0.013205072931122223,4,50,179,0.6793193627677194,0.4100000000000001,0.8027888446215139,COMPLETE
228,0.7668757467144564,2026-06-24 19:03:01.224212,2026-06-24 19:03:01.594518,0 days 00:00:00.370306,0.18258406663082646,0.7823966217869787,0.7999237825397809,1.750524510939792,0.6192475338901854,0.013103940593078046,4,50,183,0.6796406145588368,0.4000000000000001,0.8047808764940239,COMPLETE
229,0.7678464755077659,2026-06-24 19:03:01.640716,2026-06-24 19:03:01.997652,0 days 00:00:00.356936,0.19772713183370041,0.7693551719664877,0.7911071099663409,1.8932069606888833,0.6416614321826445,0.011457814672617826,4,50,198,0.6714482086943034,0.39000000000000007,0.8047808764940239,COMPLETE
230,0.7678678102065198,2026-06-24 19:03:02.044451,2026-06-24 19:03:02.420722,0 days 00:00:00.376271,0.2274172661873717,0.7911314531784289,0.7923748690423116,1.7824453093625268,0.7253824859566432,0.013432999021277776,4,50,174,0.6788418327111111,0.4100000000000001,0.8027888446215139,COMPLETE
231,0.7675797917733401,2026-06-24 19:03:02.468015,2026-06-24 19:03:02.835250,0 days 00:00:00.367235,0.17771056478464003,0.7775090019254868,0.7880604666509883,1.7296825993712865,0.6735067586069968,0.014013644081955367,4,50,188,0.6823492918760402,0.37000000000000005,0.8027888446215139,COMPLETE
232,0.7685611879160266,2026-06-24 19:03:02.881253,2026-06-24 19:03:03.239084,0 days 00:00:00.357831,0.20010925460346368,0.7803131706963707,0.79098975385438,1.8652461210370628,0.670605415142967,0.012835612253736679,4,50,169,0.6705884932920689,0.4000000000000001,0.8047808764940239,COMPLETE
233,0.7689558798429765,2026-06-24 19:03:03.285452,2026-06-24 19:03:03.642867,0 days 00:00:00.357415,0.20311034299181122,0.7845736653975118,0.7936414238528862,1.8982242232206477,0.6229296757664772,0.011857427722479193,4,50,198,0.6691507956152691,0.39000000000000007,0.8047808764940239,COMPLETE
234,0.7673131080389146,2026-06-24 19:03:03.689433,2026-06-24 19:03:04.054457,0 days 00:00:00.365024,0.14635151088677373,0.7902919055372251,0.7735368810804005,1.8925555705787074,0.6078039508206425,0.011692260532028481,4,50,198,0.6719412930589582,0.39000000000000007,0.8047808764940239,COMPLETE
235,0.7658516811742618,2026-06-24 19:03:04.099877,2026-06-24 19:03:04.494699,0 days 00:00:00.394822,0.22418651684905924,0.7673284315668671,0.7922073290755849,1.8729677924780657,0.7052593694097721,0.012603741497674414,4,49,203,0.6659892511420114,0.37000000000000005,0.8007968127490039,COMPLETE
236,0.7634621949138078,2026-06-24 19:03:04.543052,2026-06-24 19:03:04.970579,0 days 00:00:00.427527,0.1656735451053798,0.7844025933955449,0.7622829045864951,1.6804375056385834,0.6169911542294995,0.014013966090557557,4,50,171,0.6701178655319117,0.4000000000000001,0.8047808764940239,COMPLETE
237,0.7601979860044376,2026-06-24 19:03:05.019443,2026-06-24 19:03:05.416714,0 days 00:00:00.397271,0.19273788399590158,0.7451185206067994,0.7725594328887336,1.991590837870172,0.7891546668201904,0.01263745200445643,4,49,207,0.6609999063097436,0.39000000000000007,0.8027888446215139,COMPLETE
238,0.7659156852705239,2026-06-24 19:03:05.463013,2026-06-24 19:03:05.836542,0 days 00:00:00.373529,0.2564607327047647,0.7988378959796095,0.7985894828750367,1.8181613428528274,0.5408233986263421,0.013700936518785551,4,50,188,0.6823523877149296,0.4200000000000001,0.8047808764940239,COMPLETE
239,0.7668010752688172,2026-06-24 19:03:05.882727,2026-06-24 19:03:06.251847,0 days 00:00:00.369120,0.14623607072201236,0.756952024314266,0.7830263039598324,1.6190997122013664,0.6843052141327092,0.014841904984827261,4,49,220,0.6694804721098707,0.38000000000000006,0.8007968127490039,COMPLETE
240,0.7665877282812766,2026-06-24 19:03:06.297970,2026-06-24 19:03:06.658784,0 days 00:00:00.360814,0.1689562300782253,0.7716321519338966,0.7831240749996212,2.0883965355401046,0.5876180687878105,0.011942123298778674,4,49,191,0.6757170618018936,0.4000000000000001,0.8047808764940239,COMPLETE
241,0.7683798429766172,2026-06-24 19:03:06.705475,2026-06-24 19:03:07.072371,0 days 00:00:00.366896,0.20622968681443088,0.7808462465228195,0.7912207063575522,1.7870210190852232,0.6447196689769987,0.01292213300072846,4,50,176,0.6789838146984375,0.4000000000000001,0.8027888446215139,COMPLETE
242,0.7684971838197645,2026-06-24 19:03:07.118046,2026-06-24 19:03:07.692095,0 days 00:00:00.574049,0.23356565459340486,0.7810364348604755,0.7913807464663608,1.7395289623904184,0.6369017965932299,0.013299694628585965,4,50,181,0.685532051667091,0.4400000000000001,0.8007968127490039,COMPLETE
243,0.7664703874381293,2026-06-24 19:03:07.740650,2026-06-24 19:03:08.071126,0 days 00:00:00.330476,0.23357640702420013,0.7899133758709829,0.7998554368566088,1.9263654729680273,0.6074090907481193,0.01427335806916283,4,49,206,0.6873519796326092,0.4200000000000001,0.8047808764940239,COMPLETE
244,0.7717400580303806,2026-06-24 19:03:08.117465,2026-06-24 19:03:08.443869,0 days 00:00:00.326404,0.13952681426071123,0.766401224036667,0.7741786351743404,1.6980279714391493,0.7002284522703563,0.015061211272607915,4,50,167,0.6866666201019331,0.35000000000000003,0.8027888446215139,COMPLETE
245,0.7660650281618024,2026-06-24 19:03:08.490250,2026-06-24 19:03:08.821064,0 days 00:00:00.330814,0.12466482425542304,0.7635282043770595,0.7746828152460018,1.8444621389250693,0.7350917475950215,0.015365277236115098,4,49,159,0.6652503172805008,0.35000000000000003,0.8007968127490039,COMPLETE
246,0.761499402628435,2026-06-24 19:03:08.867985,2026-06-24 19:03:09.234466,0 days 00:00:00.366481,0.14450341652548676,0.7714641196932023,0.7664204855779191,1.6261754396681012,0.5528962716487723,0.014906894362113959,4,50,219,0.6910626581424696,0.4100000000000001,0.8047808764940239,COMPLETE
247,0.7638462194913808,2026-06-24 19:03:09.281642,2026-06-24 19:03:09.635145,0 days 00:00:00.353503,0.17735708241048195,0.7983337160865048,0.7559643502570031,1.6824696660324916,0.6827042503132388,0.010093353039815033,4,49,194,0.6744546849095919,0.36000000000000004,0.8027888446215139,COMPLETE
248,0.7705666495989079,2026-06-24 19:03:09.680431,2026-06-24 19:03:10.041853,0 days 00:00:00.361422,0.15447038637638094,0.7859109648907215,0.7797710391880256,2.0015808049913115,0.7706031591705645,0.013771781216980382,4,50,171,0.6805732131359776,0.38000000000000006,0.8007968127490039,COMPLETE
249,0.7707906639358253,2026-06-24 19:03:10.090568,2026-06-24 19:03:10.451028,0 days 00:00:00.360460,0.1297968259604102,0.7878295892290281,0.778658302541062,2.0154536387376605,0.7893296135073131,0.013950194058369654,4,48,201,0.6819498118308741,0.39000000000000007,0.8027888446215139,COMPLETE
250,0.7697345963474995,2026-06-24 19:03:10.497449,2026-06-24 19:03:11.038992,0 days 00:00:00.541543,0.13480702630947425,0.7900353535407205,0.7748590076944882,2.023077467914921,0.7808026760707318,0.014091742492386141,4,48,209,0.6902726049400751,0.37000000000000005,0.798804780876494,COMPLETE
251,0.7613607270865336,2026-06-24 19:03:11.084183,2026-06-24 19:03:11.455338,0 days 00:00:00.371155,0.13638729636270838,0.7999493881148052,0.772569135161551,2.300451657958888,0.8057369415277806,0.01433863557461978,4,48,204,0.693659706048629,0.39000000000000007,0.8007968127490039,COMPLETE
252,0.7636008704557091,2026-06-24 19:03:11.501338,2026-06-24 19:03:11.832408,0 days 00:00:00.331070,0.12382532159276075,0.77130554095534,0.7602531024147885,2.1489746231196847,0.7694078225379006,0.01616666792603631,4,48,194,0.7012740857083568,0.4200000000000001,0.8027888446215139,COMPLETE
253,0.7708653353814645,2026-06-24 19:03:11.878644,2026-06-24 19:03:12.210052,0 days 00:00:00.331408,0.15627747098515196,0.787103848689077,0.7783472386057532,2.073236687292857,0.8036727992469468,0.015212404928179513,4,50,184,0.6885393929424121,0.35000000000000003,0.8027888446215139,COMPLETE
254,0.7644435910564943,2026-06-24 19:03:12.259518,2026-06-24 19:03:12.630394,0 days 00:00:00.370876,0.16293366573584134,0.7592324099959348,0.7521449361245247,2.0451474665473017,0.8148728702452404,0.01559230300866696,4,49,167,0.6899970363191424,0.33,0.8027888446215139,COMPLETE
255,0.7695852534562212,2026-06-24 19:03:12.676299,2026-06-24 19:03:13.035470,0 days 00:00:00.359171,0.15025708617642555,0.7905246974481954,0.7769560597062719,2.0536682155044965,0.7626262408364398,0.01433023520874712,4,48,183,0.6838247255193315,0.4000000000000001,0.8027888446215139,COMPLETE
256,0.7626408090117767,2026-06-24 19:03:13.082215,2026-06-24 19:03:13.491366,0 days 00:00:00.409151,0.14280070672637965,0.7901376552757055,0.767216907147642,2.1914467578259984,0.7518104883144069,0.015079887095181602,4,48,225,0.6962443347287249,0.4200000000000001,0.8067729083665338,COMPLETE
257,0.7684011776753714,2026-06-24 19:03:13.539545,2026-06-24 19:03:13.929508,0 days 00:00:00.389963,0.1530563944997093,0.791955304741537,0.7763748925661585,2.03545030205885,0.8071687268040028,0.01427785675950131,4,48,207,0.6850726911285483,0.35000000000000003,0.8027888446215139,COMPLETE
258,0.7634195255162997,2026-06-24 19:03:13.978756,2026-06-24 19:03:14.349310,0 days 00:00:00.370554,0.12292070696567049,0.768915612491844,0.7609762165742971,1.9936314487030569,0.7334058959067671,0.015755930850894183,4,49,157,0.7057492876705056,0.39000000000000007,0.8027888446215139,COMPLETE
259,0.7703533026113671,2026-06-24 19:03:14.395623,2026-06-24 19:03:14.762164,0 days 00:00:00.366541,0.1399792746538842,0.784145249916,0.7787655835455176,2.099403316358949,0.7703452711914996,0.014188904175849124,4,48,183,0.6913860598877448,0.35000000000000003,0.8027888446215139,COMPLETE
260,0.7673451100870455,2026-06-24 19:03:14.806986,2026-06-24 19:03:15.168318,0 days 00:00:00.361332,0.13588403040542207,0.7510848425357484,0.777410597846993,2.2319993397087723,0.7526119429215314,0.014533295088075174,4,48,186,0.6900902779815274,0.4200000000000001,0.8027888446215139,COMPLETE
261,0.7592805939580134,2026-06-24 19:03:15.214714,2026-06-24 19:03:15.647305,0 days 00:00:00.432591,0.11940657218580204,0.7342552648219314,0.7674150909363889,2.3759736042747894,0.8319488604621805,0.016069908013367277,4,48,169,0.7017334625258244,0.4000000000000001,0.8007968127490039,COMPLETE
262,0.7665130568356375,2026-06-24 19:03:15.693436,2026-06-24 19:03:16.067984,0 days 00:00:00.374548,0.1450401723864004,0.7921387925248562,0.7509717055945716,2.0919315474916225,0.7889052609679315,0.01386571411965853,4,49,187,0.6936189963517749,0.4000000000000001,0.8067729083665338,COMPLETE
263,0.7695319167093362,2026-06-24 19:03:16.115682,2026-06-24 19:03:16.483149,0 days 00:00:00.367467,0.13520921169823838,0.7996438809921832,0.779076139379529,2.1400609748918793,0.708957168792441,0.015049806365001188,4,48,219,0.6833587444571179,0.4000000000000001,0.8007968127490039,COMPLETE
264,0.7695959208055982,2026-06-24 19:03:16.530273,2026-06-24 19:03:16.927642,0 days 00:00:00.397369,0.13175411265297307,0.7973536801250485,0.7774580047716584,2.147876151397541,0.7049861873980146,0.01506988149531293,4,48,233,0.6875447501195023,0.35000000000000003,0.798804780876494,COMPLETE
265,0.7689985492404847,2026-06-24 19:03:16.973178,2026-06-24 19:03:17.342018,0 days 00:00:00.368840,0.12970844285674032,0.7999927376518844,0.7792566989137664,2.3102569775752047,0.7073510668098028,0.016718989818848687,4,48,253,0.7110585869728185,0.4000000000000001,0.8027888446215139,COMPLETE
